Synchytrium_endobioticum	mixed_strains_from_Newfoundland	raw	51			
Synchytrium_endobioticum	mixed_strains_from_Newfoundland	raw	53			
Synchytrium_endobioticum	mixed_strains_from_Newfoundland	raw	55			
Synchytrium_endobioticum	mixed_strains_from_Newfoundland	raw	57			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	trim	21			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	trim	23			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	trim	25			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	trim	27	2794111	53	92
Synchytrium_endobioticum	2000_outbreak_pathotype_6	trim	29			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	trim	31			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	trim	33			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	trim	35			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	trim	37	1220927	73	133
Synchytrium_endobioticum	2000_outbreak_pathotype_6	trim	39			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	trim	41	271504	81	137
Synchytrium_endobioticum	2000_outbreak_pathotype_6	trim	43	723551	85	152
Synchytrium_endobioticum	2000_outbreak_pathotype_6	trim	45			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	trim	47	213493	93	158
Synchytrium_endobioticum	2000_outbreak_pathotype_6	trim	49			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	trim	51	277541	101	176
Synchytrium_endobioticum	2000_outbreak_pathotype_6	trim	53	78254	105	176
Synchytrium_endobioticum	2000_outbreak_pathotype_6	trim	55			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	trim	57	91728	113	192
Synchytrium_endobioticum	2000_outbreak_pathotype_6	raw	21			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	raw	23			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	raw	25			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	raw	27			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	raw	29			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	raw	31			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	raw	33			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	raw	35	670100	69	126
Synchytrium_endobioticum	2000_outbreak_pathotype_6	raw	37			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	raw	39			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	raw	41			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	raw	43			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	raw	45			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	raw	47			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	raw	49			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	raw	51			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	raw	53			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	raw	55			
Synchytrium_endobioticum	2000_outbreak_pathotype_6	raw	57			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	trim	21			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	trim	23			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	trim	25			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	trim	27			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	trim	29			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	trim	31			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	trim	33			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	trim	35			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	trim	37			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	trim	39			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	trim	41	83071	81	99
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	trim	43	60157	85	97
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	trim	45			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	trim	47			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	trim	49			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	trim	51			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	trim	53	33334	105	300
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	trim	55	31403	109	339
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	trim	57	30079	113	387
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	raw	21			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	raw	23			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	raw	25			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	raw	27			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	raw	29			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	raw	31			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	raw	33			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	raw	35			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	raw	37			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	raw	39			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	raw	41			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	raw	43			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	raw	45			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	raw	47			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	raw	49			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	raw	51			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	raw	53			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	raw	55			
Globodera_rostochiensis	Isolate_Mar149_pathotype_Ro1	raw	57			
Globodera_rostochiensis	QC_pathotype_Ro1	trim	21			
Globodera_rostochiensis	QC_pathotype_Ro1	trim	23			
Globodera_rostochiensis	QC_pathotype_Ro1	trim	25			
Globodera_rostochiensis	QC_pathotype_Ro1	trim	27			
Globodera_rostochiensis	QC_pathotype_Ro1	trim	29			
Globodera_rostochiensis	QC_pathotype_Ro1	trim	31			
Globodera_rostochiensis	QC_pathotype_Ro1	trim	33			
Globodera_rostochiensis	QC_pathotype_Ro1	trim	35			
Globodera_rostochiensis	QC_pathotype_Ro1	trim	37	574050	73	133
Globodera_rostochiensis	QC_pathotype_Ro1	trim	39	1664290	77	140
Globodera_rostochiensis	QC_pathotype_Ro1	trim	41	1387688	81	143
Globodera_rostochiensis	QC_pathotype_Ro1	trim	43	1134444	85	146
Globodera_rostochiensis	QC_pathotype_Ro1	trim	45	870894	89	149
Globodera_rostochiensis	QC_pathotype_Ro1	trim	47	650040	93	162
Globodera_rostochiensis	QC_pathotype_Ro1	trim	49	240874	97	182
Globodera_rostochiensis	QC_pathotype_Ro1	trim	51	67442	101	211
Globodera_rostochiensis	QC_pathotype_Ro1	trim	53	43495	105	301
Globodera_rostochiensis	QC_pathotype_Ro1	trim	55			
Globodera_rostochiensis	QC_pathotype_Ro1	trim	57	39737	113	393
Globodera_rostochiensis	QC_pathotype_Ro1	raw	21			
Globodera_rostochiensis	QC_pathotype_Ro1	raw	23			
Globodera_rostochiensis	QC_pathotype_Ro1	raw	25			
Globodera_rostochiensis	QC_pathotype_Ro1	raw	27			
Globodera_rostochiensis	QC_pathotype_Ro1	raw	29			
Globodera_rostochiensis	QC_pathotype_Ro1	raw	31			
Globodera_rostochiensis	QC_pathotype_Ro1	raw	33			
Globodera_rostochiensis	QC_pathotype_Ro1	raw	35	985790	69	134
Globodera_rostochiensis	QC_pathotype_Ro1	raw	37			
Globodera_rostochiensis	QC_pathotype_Ro1	raw	39			
Globodera_rostochiensis	QC_pathotype_Ro1	raw	41			
Globodera_rostochiensis	QC_pathotype_Ro1	raw	43			
Globodera_rostochiensis	QC_pathotype_Ro1	raw	45			
Globodera_rostochiensis	QC_pathotype_Ro1	raw	47			
Globodera_rostochiensis	QC_pathotype_Ro1	raw	49			
Globodera_rostochiensis	QC_pathotype_Ro1	raw	51			
Globodera_rostochiensis	QC_pathotype_Ro1	raw	53			
Globodera_rostochiensis	QC_pathotype_Ro1	raw	55			
Globodera_rostochiensis	QC_pathotype_Ro1	raw	57			
Tilletia_walkeri	DAOM_236422	trim	21	274889	41	76
Tilletia_walkeri	DAOM_236422	trim	23	48236	45	107
Tilletia_walkeri	DAOM_236422	trim	25	37016	49	112
Tilletia_walkeri	DAOM_236422	trim	27	30188	53	124
Tilletia_walkeri	DAOM_236422	trim	29	25481	57	143
Tilletia_walkeri	DAOM_236422	trim	31	22419	61	170
Tilletia_walkeri	DAOM_236422	trim	33	20146	65	194
Tilletia_walkeri	DAOM_236422	trim	35	18193	69	210
Tilletia_walkeri	DAOM_236422	trim	37	16510	73	219
Tilletia_walkeri	DAOM_236422	trim	39	14758	77	223
Tilletia_walkeri	DAOM_236422	trim	41	12616	81	238
Tilletia_walkeri	DAOM_236422	trim	43			
Tilletia_walkeri	DAOM_236422	trim	45	3925	89	221
Tilletia_walkeri	DAOM_236422	trim	47	3086	93	228.5
Tilletia_walkeri	DAOM_236422	trim	49	2748	97	246.5
